Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
778450;4015533030253;VOE;Heimischer Multi rot;D;C%;6;0,7l;2;1,97;3,59;;;;;1l;1,429
778460;4015533030314;VOE;Rote Bete Orange Apfel Banane;D;DD;6;0,7l;2;1,76;3,29;;;;;1l;1,429
778470;4015533030550;VOE;Kokos Mango Fruchtsaftgetränk;D;C%;6;0,7l;2;1,86;3,39;;;;;1l;1,429
778516;4015533022166;VOE;7-Zwerge-Kindersaft TetraPak;D;DD;10;3 x 0,2l;2;2,16;3,89;;;;;1l;1,667
778536;4015533022234;VOE;Orangensaft Demeter TetraPak;D;DD;10;3 x 0,2l;2;2,16;3,89;;;;;1l;1,667
778556;4015533022258;VOE;Apfelsaft 0,2 TetraPak;D;EG;10;3 x 0,2l;2;1,98;3,59;;;;;1l;1,667
778576;4015533022210;VOE;Multi Natur Demeter TetraPak;D;DD;10;3 x 0,2l;2;2,16;3,89;;;;;1l;1,667
778703;4015533103834;VOE;Sanddorn C pur;D;EG;12;0,33l;2;2,87;4,99;;;;;1l;3,03
778718;4015533014680;VOE;Cranberry pur;D;EG;12;0,33l;2;2,59;4,69;;;;;1l;3,03
778723;4015533103117;VOE;Schwarzer Johannisbeere pur;D;EG;12;0,33l;2;2,21;3,99;;;;;1l;3,03
778738;4015533014703;VOE;Cranberry pur;D;EG;6;0,75l;2;4,89;8,49;;;;;1l;1,333
778763;4015533103261;VOE;Heidelbeer pur;D;EG;12;0,33l;2;3,29;5,29;;;;;1l;3,03
778793;4015533019258;VOE;Holunder pur;D;C%;6;0,7l;2;2,78;4,99;;;;;1l;1,429
778812;4015533013812;VOE;Preiselbeer pur;D;EG;6;0,75l;2;4,85;8,29;;;;;1l;1,333
778832;4005529130005;SAV;Aloe Vera Saft;ES;EG;1;0,33l;2;8,22;13,36;6;8,02;;;1l;3,03
778850;4015533023835;VOE;Holunder pur;D;C%;12;0,33l;2;1,51;2,69;;;;;1l;3,03
778860;4015533031236;VOE;Waldheidelbeere pur;D;EG;6;0,75l;2;5,54;9,49;;;;;1l;1,333
778887;4015533011702;VOE;Rhabarber-Trunk;D;C%;6;0,7l;2;1,81;3,29;;;;;1l;1,429
779020;4015533018916;VOE;Mango Chai alkoholfrei;D;C%;12;0,33l;2;0,95;1,69;;;;;1l;3,03
779102;4015533012402;VOE;Family Bio Mango Fairtrade;D;C%;6;1l;2;1,65;2,99;;;;;;1
779122;4015533012419;VOE;Family Bio Orange Fairtrade;D;C%;6;1l;2;1,67;2,99;;;;;;1
779124;4015533019654;VOE;Family Bio Banane Fairtrade;D;C%;6;1l;2;1,65;2,99;;;;;;1
779157;4015533014055;VOE;Family Bio Multi;D;C%;6;1l;2;1,68;2,99;;;;;;1
779182;4015533012358;VOE;Bio Zisch Zitrone;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
779184;4015533019562;VOE;Bio Zisch Zitrone;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
779500;4015533025297;VOE;Bio Zisch Zitrone naturtrüb;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
779530;4015533025419;VOE;Bio Zisch Matcha;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
779540;4015533025259;VOE;Heim. Apfelschorle, naturtrüb;D;C%;12;0,33l;2;0,83;1,49;;;;;1l;3,03
779740;4015533028236;VOE;Bio Zisch Gurke;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
779742;4015533028847;VOE;Bio Zisch Möhre;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
779752;4015533028250;VOE;Bio Zisch Tonic;D;99;12;0,33l;2;0,75;1,29;;;;;1l;3,03
779820;4015533012686;VOE;Quittensaft Demeter;D;DD;6;0,7l;2;1,58;2,99;;;;;1l;1,429
779825;4015533019234;VOE;Granatapfelpunsch alkoholfrei;D;C%;6;0,7l;2;1,89;3,49;;;;;1l;1,429
779845;4015533019296;VOE;Merlot Traubensaft rot;D;DD;6;0,7l;2;1,97;3,59;;;;;1l;1,429
779910;4015533025013;VOE;Zitrone-Ingwerpunsch;D;C%;6;0,7l;2;1,55;2,79;;;;;1l;1,429
779984;4250085786214;GRN;green Multisaft gelb;D;C%;6;0,7l;2;1,41;2,29;;;;;1l;1,429
780003;4250085786252;GRN;green Mehrfrucht Saft, rot;D;C%;6;0,7l;2;1,41;2,29;;;;;1l;1,429
780023;4250085786122;GRN;green Orangensaft Direktsaft;D;C%;6;0,7l;2;1,7;2,89;;;;;1l;1,429
780107;4015533013317;VOE;Pina Colada alkoholfrei;D;C%;12;0,33l;2;0,95;1,69;;;;;1l;3,03
780147;4015533013331;VOE;Caipirinha alkoholfrei;D;C%;12;0,33l;2;0,95;1,69;;;;;1l;3,03
780850;4015533030611;ELK;Apfelsaft Bioland VON;D;DB;6;0,7l;2;1,1;1,89;48;1,05;;;1l;1,429
780860;4015533030598;ELK;Apfelsaft Bioland VON;D;DB;6;1l;2;1,43;2,39;48;1,35;;;;1
780870;4251026500968;ELK;Apfelsaft Umstellung VON;D;UW;6;1l;2;1,23;2,19;48;1,17;;;;1
784900;4015533022838;VOE;Rhabarber Schorle;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
784921;4015533010811;VOE;Apfel-Grapefruit-Schorle;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
784941;4015533010804;VOE;Apfel-Waldbeeren-Schorle;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
784981;4015533401169;VOE;Apfel-Schorle, klar;D;C%;6;1l;2;1,07;1,99;;;;;;1
785005;4015533029189;VOE;Apfel-Cidre;D;C%;6;0,7l;2;1,83;3,29;;;;;1l;1,429
785010;4015533020797;VOE;Bio Zisch Ginger Life;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785020;4015533020810;VOE;Bio Zisch Blutorange;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
785040;4015533021084;VOE;Bio Zisch nature energy;D;C%;12;0,33l;2;1;1,79;;;;;1l;3,03
785088;4015533100291;VOE;Bio Zisch Natur Orange;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785093;4015533014956;VOE;Bio Zisch Natur Orange;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
785122;4015533100680;VOE;Bio Zisch Bitter Lemon;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785137;4015533014963;VOE;Bio Zisch Bitter Lemon;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
785157;4015533022289;VOE;Bio Zisch Mate;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
785177;4015533015182;VOE;Bio Zisch Guarana Cola;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
785182;4015533010576;VOE;Bio Zisch Holunderblüte;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785210;4015533019586;VOE;Bio Zisch Ginger Life;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
785226;4015533012921;VOE;Bio Zisch Himbeer-Cassis;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785231;4015533014970;VOE;Bio Zisch Himbeer-Cassis;D;C%;12;0,33l;2;0,68;1,19;;;;;1l;3,03
785246;4015533014499;VOE;Bio Zisch Blutorange;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785266;4015533015786;VOE;Bio Zisch Rosenblüte;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785286;4015533015595;VOE;Bio Zisch Guarana Cola;D;C%;6;0,7l;2;1,16;1,99;;;;;1l;1,429
785330;4015533027758;VOE;Eistee mit Matcha;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
785340;4015533027734;VOE;Eistee mit Himbeere & Hibiskus;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
785350;4015533027710;VOE;Eistee mit Mate & Zitrone;D;DD;10;0,5l;2;1,09;1,89;;;;;1l;2
785360;4015533030956;VOE;Infused Water Orange Ingwer;D;C%;10;0,5l;2;0,89;1,49;;;;;100ml;0,2
785365;4015533030970;VOE;Infused Water Grapefruit Rosma;D;C%;10;0,5l;2;0,89;1,49;;;;;100ml;0,2
785370;4015533030994;VOE;Infused Water Gurke Zitrone;D;C%;10;0,5l;2;0,89;1,49;;;;;100ml;0,2
785375;4015533022814;VOE;Bio Zisch Holunderblüte;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
785410;4015533029202;VOE;Apfel-Cidre Holunderblüte;D;C%;6;0,7l;2;1,83;3,29;;;;;1l;1,429
785480;4015533023231;VOE;Bio Zisch Rosenblüte;D;C%;12;0,33l;2;0,75;1,29;;;;;1l;3,03
785500;4015533023620;VOE;Bio Zisch Mate;D;C%;10;0,5l;2;0,98;1,69;;;;;1l;2
785510;4015533029431;VOE;Bio Zisch Matcha;D;C%;10;0,5l;2;1,22;2,19;;;;;1l;2
785570;4015533024351;VOE;fair to go Orange Mango Maracu;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785580;4015533024375;VOE;fair to go Traube Granatapfel;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785590;4015533024436;VOE;fair to go Traube Ananas Kokos;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785610;4015533024313;VOE;fair to go Traube Guave Aloe V;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785620;4015533024412;VOE;fair to go Karotte Mango;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785630;4015533025983;VOE;fair to go Superfrucht;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785642;4012852001803;NEU;Lammsbräu Aktivmalz;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
785670;4015533029165;VOE;fair to go Apfel Rote Bete Man;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785680;4015533031984;VOE;fair to go Apfel Mango Kurkuma;D;DD;6;0,25l;2;1,24;2,29;;;;;1l;4
785810;4015533026065;VOE;Grüner Smoothie Rote Bete;D;DD;6;0,25l;2;1,45;2,79;;;;;1l;4
785890;4015533028618;VOE;Grüner Smoothie Orange;D;C%;6;0,25l;2;1,45;2,79;;;;;1l;4
785900;4015533028793;VOE;Grüner Smoothie Mango;D;DD;6;0,25l;2;1,45;2,79;;;;;1l;4
785930;4015533030161;VOE;Grüner Smoothie mit Beeren;D;C%;6;0,25l;2;1,45;2,79;;;;;1l;4
786020;4015533030109;VOE;Birkenwasser Traube Himbeere;D;C%;6;0,28l;2;1,52;2,59;;;;;1l;3,571
786030;4015533030147;VOE;Birkenwasser Birne Holunderbl;D;C%;6;0,28l;2;1,52;2,59;;;;;1l;3,571
786050;4015533030048;VOE;SEEDS Smoothie Chia Beeren;D;C%;6;0,25l;2;1,61;2,79;;;;;1l;4
786070;4015533032028;VOE;Birkenwasser pur;D;C%;10;0,5l;2;2,05;3,49;;;;;1l;2
786080;4015533032042;VOE;Birkenwasser Traube Himbeere;D;C%;10;0,5l;2;2,05;3,49;;;;;1l;2
786090;4015533032066;VOE;Birkenwasser Birne Holunderblü;D;C%;10;0,5l;2;2,05;3,49;;;;;1l;2
786100;4015533031663;VOE;Matcha Green Lemon Energydrink;D;DD;12;0,33l;2;1,15;1,99;;;;;1l;3,03
786110;4015533031649;VOE;Guarana Purple Berry Energydri;D;DD;12;0,33l;2;1,15;1,99;;;;;1l;3,03
786120;4015533031687;VOE;Grüner Kaffee Happy Exotic;D;DD;12;0,33l;2;1,15;1,99;;;;;1l;3,03
789302;4015533000348;VOE;Möhrensaft, feldfrisch Demeter;D;DD;6;0,7l;2;1,65;2,99;;;;;1l;1,429
789310;4015533032189;VOE;Möhrensaft, feldfrisch Demeter;D;DD;6;0,33l;2;0,99;1,79;;;;;1l;3,03
789317;4015533014512;VOE;Ef_Möhrensaft, im Elopak;D;DD;6;0,5l;2;0,96;1,49;;;;;1l;2
789342;4015533000362;VOE;Möhren-Most milchsauer Demeter;D;DD;6;0,7l;2;1,65;2,99;;;;;1l;1,429
789350;4015533032141;VOE;Rote Bete-Saft, feldfrisch;D;DD;6;0,33l;2;0,99;1,79;;;;;1l;3,03
789362;4015533000669;VOE;Möhren-Sanddorn-Saft Demeter;D;DD;6;0,7l;2;1,83;3,29;;;;;1l;1,429
789377;4015533014529;VOE;Ef_Rote Bete-Saft, ELOPAK;D;DD;6;0,5l;2;0,96;1,49;;;;;1l;2
789382;4015533000379;VOE;Rote Bete-Saft feldfrisch;D;DD;6;0,7l;2;1,49;2,99;;;;;1l;1,429
789390;4015533032165;VOE;Gemüsesaft, feldfrisch;D;DD;6;0,33l;2;0,99;1,79;;;;;1l;3,03
789406;4015533000393;VOE;Rote Bete-Most milchsauer Deme;D;DD;6;0,7l;2;1,65;2,99;;;;;1l;1,429
789426;4015533000409;VOE;Sauerkrautsaft Demeter;D;DD;6;0,7l;2;1,65;2,99;;;;;1l;1,429
789451;4015533014505;VOE;Ef_Tomatensaft Demeter Elopak;D;DD;6;0,5l;2;0,96;1,49;;;;;1l;2
789466;4015533000195;VOE;Tomatensaft Demeter;D;DD;6;0,7l;2;1,65;2,99;;;;;1l;1,429
789495;4015533000225;VOE;Gemüsesaft-Komposition Demeter;D;DD;6;0,7l;2;1,78;3,19;;;;;1l;1,429
789500;4015533000416;VOE;Gemüsesaft feldfrisch Demeter;D;DD;6;0,7l;2;1,6;3,19;;;;;1l;1,429
789520;4015533000423;VOE;Gemüse-Most milchsauer Demeter;D;DD;6;0,7l;2;1,78;3,19;;;;;1l;1,429
789644;4015533010057;VOE;Fitness-Cocktail Demeter;D;DD;6;0,7l;2;1,86;3,39;;;;;1l;1,429
792960;4012852001667;NEU;Lammsbräu Dunkel alkoholfrei;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
792970;4012852204822;NOW;now Golden Peach;D;C%;10;0,33l;2;0,62;1,09;;;;;1l;3,03
792980;4012852204624;NOW;now Golden Peach;D;C%;6;0,75l;2;1,31;2,29;;;;;1l;1,333
792990;4012852204860;NOW;now Red Kiss;D;C%;10;0,33l;2;0,62;1,09;;;;;1l;3,03
793024;4012852001056;NEU;Lammsbräu Edelpils;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793054;4012852001681;NEU;Lammsbräu glutenfrei-alkoholfr;D;C%;10;0,33l;2;0,8;1,39;;;;;1l;3,03
793064;4012852001650;NEU;Lammsbräu alkoholfrei;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793084;4012852001735;NEU;Lammsbräu Radler alkoholfrei;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793108;4012852001254;NEU;Lammsbräu Dinkelbier;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793118;4012852201722;NEU;Lammsbräu Radler;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793128;4012852001100;NEU;Lammsbräu Urstoff;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793148;4012852001018;NEU;Lammsbräu Dunkel;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793168;4012852001049;NEU;Lammsbräu Edelpils;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793178;4012852015213;NEU;Lammsbräu Edelhell;D;C%;10;0,33l;2;0,61;1,09;;;;;1l;3,03
793188;4012852001605;NEU;Lammsbräu Schankbier;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793202;4012852001520;NEU;Lammsbräu Weiße;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793217;;NEU;VB Lammsbräu Weisse Hefeweizen;D;C%;30;l;2;2,3;;;;;;;1
793232;4012852001551;NEU;Lammsbräu Dunkle Weiße;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793277;4012852001629;NEU;Lammsbräu Weiße alkoholfrei;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793282;4012852201715;NEU;Lammsbräu Radler;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793306;4012852150235;NEU;VB Partyfaß Lammsbräu Edelpils;D;C%;10;l;2;2,5;39,9;;;;;;1
793325;4012852001209;NEU;Lammsbräu Edelhell;D;DN;10;0,5l;2;0,79;1,39;;;;;1l;2
793346;4012852150259;NEU;VB Lammsbräu Edelpils im Fass;D;C%;30;l;2;2,3;;;;;;;1
793386;;NEU;VB Lammsbräu Öko Dunkel;D;C%;20;l;2;2,5;69,99;;;;;;1
793460;4012852006143;NEU;VB Magnumflasche Pils;D;C%;2;2l;2;8,9;13,99;;;;;1l;0,5
793480;4012852001636;NEU;Lammsbräu Dunkle Weisse alkfre;D;C%;10;0,5l;2;0,79;1,39;;;;;1l;2
793490;4012852204846;NOW;now Pink Rhabarber;D;C%;10;0,33l;2;0,62;1,09;;;;;1l;3,03
793500;4012852204648;NOW;now Pink Rhabarber;D;C%;6;0,75l;2;1,31;2,29;;;;;1l;1,333
793544;4012852001698;NEU;Lammsbräu glutenfrei;D;C%;10;0,33l;2;0,8;1,39;;;;;1l;3,03
793555;4012852001674;NEU;Lammsbräu Weiß glutenfrei;D;C%;10;0,33l;2;0,42;1,49;;;;;1l;3,03
793565;4012852204297;NOW;now Holler Blüte;D;C%;10;0,33l;2;0,62;1,09;;;;;1l;3,03
793608;4023216000035;PIN;Pinkus Special;D;DB;24;0,33l;2;0,58;0,99;;;;;1l;3,03
793628;4023216000028;PIN;Pinkus Special;D;DB;20;0,5l;2;0,72;1,29;;;;;1l;2
793722;4023216000073;PIN;Pinkus Bügel Pils;D;DB;16;0,5l;2;0,85;1,49;;;;;1l;2
793806;4023216000158;PIN;Pinkus Bügel Alt;D;DB;16;0,5l;2;0,85;1,49;;;;;1l;2
793886;4023216000042;PIN;Pinkus Hefe Weizen;D;DB;20;0,5l;2;0,72;1,29;;;;;1l;2
793940;4023216000110;PIN;Pinkus Malz;D;C%;24;0,33l;2;0,53;0,89;;;;;1l;3,03
793960;;PIN;VB Pinkus Spezial Fassbier;D;DB;30;l;2;2,14;110;;;;;;1
794309;4023216000127;PIN;Pinkus Honig Malz;D;C%;24;0,33l;2;0,58;0,99;;;;;1l;3,03
794329;4023216000172;PIN;Pinkus Alkoholfrei;D;DB;24;0,33l;2;0,56;0,99;;;;;1l;3,03
794458;8032535560416;VLV;Prosecco Frizzante Collio;I;IA;6;0,75l;2;5,13;8,79;;;;;1l;1,333
795015;4027013373378;RBB;Riedenburger Emmerbier Bioland;D;DB;20;0,5l;2;0,95;1,69;;;;;1l;2
795035;4027013273272;RBB;Riedenburger 5-Korn Ur-Bier;D;DB;10;0,33l;2;0,83;1,49;;;;;1l;3,03
795183;4027013035030;RBB;Riedenburger Dolden Sud IPA;D;DB;10;0,33l;2;1,03;1,79;;;;;1l;3,03
795195;4027013038031;RBB;Riedenb. Dolden Dark Porter;D;DB;10;0,33l;2;1,04;1,79;;;;;1l;3,03
795205;4027013040034;RBB;Riedenburger Dolden Null IPA;D;DB;10;0,33l;2;1,03;1,79;;;;;1l;3,03
795305;;PVB;Apfelschorle naturtrüb;D;C%;24;0,33l;2;0,67;1,15;48;0,65;;;1l;3,03
795310;4260178730116;PVB;Zitronenlimo naturtrüb;D;C%;24;0,33l;2;0,67;1,15;48;0,65;;;1l;3,03
795315;4260178730413;PVB;Orangenlimonade naturtrüb;D;C%;24;0,33l;2;0,67;1,15;48;0,65;;;1l;3,03
795320;4260178730123;PVB;Rhabarberlimo naturtrüb;D;C%;24;0,33l;2;0,67;1,15;48;0,65;;;1l;3,03
795325;4260178737115;PVB;Cola Limonade;D;C%;24;0,33l;2;0,67;1,15;48;0,65;;;1l;3,03
795327;4260178739492;PVB;NaturCola + Guarana naturtrüb;D;C%;24;0,33l;2;0,5;1,15;;;;;1l;3,03
795330;4260178737122;PVB;Cola Limonade mit Orange;D;C%;24;0,33l;2;0,5;1,15;;;;;1l;3,03
795350;4022593110399;wbr;Warburger Helles;D;C%;20;0,33l;2;0,45;0,79;;;;;1l;3,03
795360;4022593110658;wbr;Warburger Weiße alkoholfrei;D;C%;20;0,5l;2;0,65;1,19;;;;;1l;3,03
795400;793573983282;sbh;Schinkels Pilsener;D;C%;12;0,5l;2;0,95;1,59;;;;;1l;2
795700;4260166240160;KUK;Hugo;D;C%;6;0,75l;2;2,93;4,99;;;;;1l;1,333
795710;4260166240122;ACG;HAUSWEIN weiß;D;EG;6;0,75l;2;3,29;5,99;;;;;1l;1,333
795720;4260166240276;ACG;Haussecco weiß;D;EG;6;0,75l;2;3,49;5,99;;;;;1l;1,333
795730;4260166240146;ACG;HAUSWEIN rot;D;EG;6;0,75l;2;3,29;5,99;;;;;1l;1,333
795760;4260166240207;KUK;Helga;D;C%;6;0,75l;2;2,93;4,99;;;;;1l;1,333
795768;4002029040162;HOY;Winter-Met Honigwein;D;C%;6;0,7l;2;4,55;7,69;;;;;1l;1,429
795790;4260166240184;HHI;Ef_Heißer Hirsch Tassen;D;C%;12;St;2;1,85;2,99;;;;;;1
797299;4260086780159;CLO;Rosensecco;D;C%;6;0,75l;2;4,93;8,39;;;;;1l;1,333
797301;4260086780173;CLO;Rosensecco alkoholfrei;D;C%;6;0,75l;2;4,48;7,59;;;;;1l;1,333
797305;4260086780593;CLO;Aronia Rosensecco alkoholfrei;D;C%;6;0,75l;2;4,93;8,39;;;;;1l;1,333
799500;4030651043909;TIN;Bade-Pinguin;D;##;1;St;2;2,25;3,99;;;;;;1
799540;4030651044067;TIN;Bunter Badeschatz BDIH;D;NK;1;St;2;5,15;8,99;;;;;;1
799560;4030651042063;TIN;Badeparty 3er Pack;D;##;1;3er Pack;2;1,95;3,79;;;;;;1
799580;4030651042919;TIN;Badekonfetti 3er Pack;D;##;1;3er Pack;2;1,95;3,79;;;;;;1
799608;4030651042148;TIN;Zauberbad rosa;D;##;1;1 St;2;1,46;2,69;;;;;;1
799609;4030651042124;TIN;Zauberbad blau;D;##;1;1 St;2;1,46;2,69;;;;;;1
799619;4030651042896;TIN;Badekonfetti;D;##;1;St;2;0,76;1,49;;;;;;1
799639;4030651042087;TIN;Knetseife 3er Pack;D;##;1;3er Set;2;1,96;3,69;;;;;;1
799659;4030651042100;TIN;Knisterzauber 3er Pack;D;##;1;3er Pack;2;1,96;3,69;;;;;;1
799679;4030651043237;TIN;Malseife 3er Pack;D;##;1;3er Set;2;4,45;8,29;;;;;;1
799699;4030651042735;TIN;Malseife blau;D;##;1;70ml;2;1,72;3,19;;;;;100ml;1,429
799710;4030651042742;TIN;Malseife grün;D;##;1;70ml;2;1,72;3,19;;;;;100ml;1,429
799730;4030651042759;TIN;Malseife rot;D;##;1;70ml;2;1,72;3,19;;;;;100ml;1,429
799750;4030651043053;TIN;Schaumbad rot;D;##;1;20ml;2;0,76;1,49;;;;;100ml;5
799770;4030651043077;TIN;Südseeperlen Bad;D;##;1;80g;2;1,18;2,19;;;;;100g;1,25
799790;4030651043091;TIN;Tiefseeperlen Bad;D;##;1;80g;2;1,18;2,19;;;;;100g;1,25
799800;4030651042964;TIN;Waschschaum blau;D;##;1;75ml;2;1,94;3,69;;;;;100ml;1,333
799815;4030651042957;TIN;Waschschaum rosa;D;##;1;75ml;2;1,94;3,69;;;;;100ml;1,333
799835;4030651042704;TIN;Zauberbad 3er Pack;D;##;1;3er Pack;2;3,5;6,59;;;;;;1
799855;4030651043152;TIN;Zaubertuch Tinti;D;;1;St;2;1,3;2,39;;;;;;1
799875;4030651042612;TIN;Badefarbe 3er Pack;D;##;1;3er Pack;2;1,96;3,69;;;;;;1
799895;4030651041820;TIN;Farbwechselbad grün;D;##;1;40g;2;1,46;2,69;;;;;100g;2,5
799910;4030651042490;TIN;Knisterzauber;D;##;1;Sachet;2;0,75;1,39;;;;;;1
800030;4030651041639;TIN;Knister Pflegebad rot;D;NK;1;St;2;1,29;2,39;;;;;;1
800110;4030651041592;TIN;Blubber Bad blau;D;NK;1;St;2;0,83;1,49;;;;;;1
800120;4030651041554;TIN;Blubber Bad orange;D;NK;1;St;2;0,83;1,49;;;;;;1
800130;4030651041578;TIN;Blubber Bad grün;D;NK;1;St;2;0,83;1,49;;;;;;1
800140;4260002352040;ZEL;Glühwein;D;C%;6;0,75l;2;1,86;2,99;;;;;1l;1,333
800148;;ZEL;Ef_Glühwein rot 10l BiB;D;C%;10;l;2;1,8;;;;;;1l;1,333
800150;4030651041677;TIN;Badekristalle blau;D;NK;1;St;2;0,55;0,99;;;;;;1
800160;4030651041615;TIN;Badekristalle rosa;D;NK;1;St;2;0,55;0,99;;;;;;1
800197;4260002350039;ZEL;Spätburgunder trocken QbA;D;DW;6;0,75l;2;3,55;5,99;;;;;1l;1,333
800206;4260002351340;ZEL;Riesling Jahrgangssekt brut;D;DW;6;0,75l;2;6,25;10,99;;;;;1l;1,333
800211;4260002350206;ZEL;Spätburgunder Weissherbst QbA;D;DW;6;0,75l;2;3,85;6,29;;;;;1l;1,333
800226;4260002350022;ZEL;Dornfelder QbA, trocken;D;EG;6;0,75l;2;3,59;6,29;;;;;1l;1,333
800259;4260002350954;ZEL;Rheinischer Landwein Rot trock;D;DW;6;1l;2;3,2;5,49;;;;;;1
800266;4260002350060;ZEL;Silvaner QbA trocken;D;DW;6;0,75l;2;3,45;5,99;;;;;1l;1,333
800271;4260002350121;ZEL;Pfälzer Landwein Weiß;D;DW;6;1l;2;3,2;5,49;;;;;;1
800300;4260002350046;ZEL;Riesling QbA;D;DW;6;0,75l;2;3,65;6,49;;;;;1l;1,333
800320;4260002350053;ZEL;Regent Rotwein;D;EG;6;0,75l;2;3,39;5,99;;;;;1l;1,333
800404;4034153529398;VLV;Cabrina del Sur tinto;E;EG;6;0,75l;2;2,63;4,59;;;;;1l;1,333
800414;8437004333087;VLV;VB Fiesta de Azul y Garanza;E;EG;6;0,75l;2;3,8;6,49;;;;;1l;1,333
800424;8437006842310;VLV;VB Lagrima del Sur Crianza;E;EG;6;0,75l;2;4;6,99;;;;;1l;1,333
800438;8032535560454;VLV;Merlot Trevigiana schwefelfrei;I;EG;6;0,75l;2;3,4;6,99;;;;;1l;1,333
800508;4260002350091;ZEL;Weißburgunder Rheinhessen;D;EG;6;0,75l;2;3,45;5,99;;;;;1l;1,333
800518;4260002350947;ZEL;Rheinischer Landwein Rosé;D;DW;6;1l;2;3,2;5,49;;;;;;1
800528;4260002350084;ZEL;Chardonnay trocken;D;DW;6;0,75l;2;3,45;5,99;;;;;1l;1,333
800637;4034153202215;VLV;Le Pavot rosé;F;EG;6;1l;2;3,29;5,69;;;;;;1
800655;3760036080427;VLV;Terres de Molines Rouge;F;EG;6;0,75l;2;4,2;7,49;;;;;1l;1,333
800660;3760036080380;VLV;Terres de Molines Blanc;F;EG;6;0,75l;2;4,2;7,49;;;;;1l;1,333
800662;4034153207227;VLV;Belcante Merlot;F;EG;6;1l;2;3,28;5,89;;;;;;1
800665;3760036080304;VLV;ButiNAGES Rouge;F;EG;6;0,75l;2;5,5;9,49;;;;;1l;1,333
800677;3760057290041;VLV;Domaine des Soulié Merlot;F;EG;6;0,75l;2;4,84;8,39;;;;;1l;1,333
800682;4034153207449;VLV;Belcante Cabernet Sauvignon;F;EG;6;1l;2;3,33;5,89;;;;;;1
800687;8437004333520;VLV;Cabirol Negre;E;EG;6;0,75l;2;5,64;9,69;;;;;1l;1,333
800697;3760028360094;VLV;VB Domaine Majelus Merlot;F;EG;12;0,75l;2;4,03;6,99;;;;;1l;1,333
800766;4034153325402;VLV;Il Ponte bianco;I;EG;6;0,75l;2;2,35;4,19;;;;;1l;1,333
800786;4034153325419;VLV;Il Ponte rosso;I;EG;6;0,75l;2;2,45;4,39;;;;;1l;1,333
